,R_Creation Date,R_Status,R_SRN,R_Type of SR,R_Street Address,R_ Zip,R_X-Coordinate,R_Y-Coordinate,R_ Ward,R_Police_District,R_Community_Area,R_Latitude,R_Longitude,R_Location,R_No_of_premises_baited,R_No_of_premises_withgarbage,R_No_of_premises_withrats
498,2018-12-11T00:00:00.000,Completed,18-03334584,Rodent Baiting/Rat Complaint,3134 W LOGAN BLVD,60647,1154868.1579862,1916981.50677156,32,14,22,41.92801270832863,-87.70633610662813,"{'latitude': '41.928012708329', 'longitude': '-87.706336106628'}",5,4,7
499,2018-12-11T00:00:00.000,Completed,18-03330947,Rodent Baiting/Rat Complaint,3733 S PARNELL AVE,60609,1173242.55187292,1880156.99028145,11,9,60,41.82657527019832,-87.639910643381,"{'latitude': '41.826575270198', 'longitude': '-87.639910643381'}",3,3,4
500,2018-12-11T00:00:00.000,Completed,18-03334671,Rodent Baiting/Rat Complaint,1818 N WOLCOTT AVE,60622,1163400.81666784,1912131.51602001,32,14,22,41.91452852323228,-87.67511855551577,"{'latitude': '41.914528523232', 'longitude': '-87.675118555516'}",6,5,9
501,2018-12-11T00:00:00.000,Completed,18-03332532,Rodent Baiting/Rat Complaint,1426 N BURLING ST,60610,1170977.1752,1909501.77845,27,18,8,41.90714945327543,-87.64736154798243,"{'latitude': '41.907149453275', 'longitude': '-87.647361547982'}",1,5,4
502,2018-12-11T00:00:00.000,Completed,18-03334742,Rodent Baiting/Rat Complaint,12922 S EGGLESTON AVE,60628,1175664.16907908,1819179.39121662,9,5,53,41.659191102785535,-87.63284732480547,"{'latitude': '41.659191102786', 'longitude': '-87.632847324805'}",0,0,0
503,2018-12-11T00:00:00.000,Completed,18-03335664,Rodent Baiting/Rat Complaint,2341 W HURON ST,60612,1160670.90459382,1904612.67671637,1,12,24,41.89395329202484,-87.68535650833354,"{'latitude': '41.893953292025', 'longitude': '-87.685356508334'}",4,5,3
504,2018-12-11T00:00:00.000,Completed,18-03335422,Rodent Baiting/Rat Complaint,1651 S MILLARD AVE,60623,1152313.24402582,1891434.97696924,24,10,29,41.85796135755737,-87.716399495895,"{'latitude': '41.857961357557', 'longitude': '-87.716399495895'}",1,4,1
505,2018-12-11T00:00:00.000,Completed,18-03329545,Rodent Baiting/Rat Complaint,2451 W ARTHINGTON ST,60612,1160181.66119611,1895966.81187577,28,11,28,41.87023838520056,-87.68739234043598,"{'latitude': '41.870238385201', 'longitude': '-87.687392340436'}",5,12,5
506,2018-12-11T00:00:00.000,Completed,18-03335315,Rodent Baiting/Rat Complaint,1922 W BIRCHWOOD AVE,60626,1162197.27358285,1949797.62761401,49,24,1,42.01791129734074,-87.67848255324064,"{'latitude': '42.017911297341', 'longitude': '-87.678482553241'}",2,5,5
507,2018-12-11T00:00:00.000,Completed,18-03333830,Rodent Baiting/Rat Complaint,5338 W LE MOYNE ST,60651,1140393.63937,1909456.14243229,37,25,25,41.90764040974751,-87.75971015221612,"{'latitude': '41.907640409748', 'longitude': '-87.759710152216'}",2,4,4
508,2018-12-11T00:00:00.000,Completed,18-03334434,Rodent Baiting/Rat Complaint,1318 S KILDARE AVE,60623,1147927.11431787,1893571.53532629,24,10,29,41.86390969251178,-87.73244453645032,"{'latitude': '41.863909692512', 'longitude': '-87.73244453645'}",4,11,4
509,2018-12-11T00:00:00.000,Completed - Dup,18-03334315,Rodent Baiting/Rat Complaint,5223 S MELVINA AVE,60638,1135923.80129968,1869301.17621916,14,8,56,41.79753004245863,-87.77708572640884,"{'latitude': '41.797530042459', 'longitude': '-87.777085726409'}",0,0,0
510,2018-12-11T00:00:00.000,Completed,18-03334422,Rodent Baiting/Rat Complaint,7400 S RACINE AVE,60636,1169602.62066788,1855719.67243262,17,7,67,41.75959632588412,-87.65397330674543,"{'latitude': '41.759596325884', 'longitude': '-87.653973306745'}",5,3,0
511,2018-12-11T00:00:00.000,Completed,18-03335015,Rodent Baiting/Rat Complaint,4342 W CORTEZ ST,60651,1147203.41012833,1906642.76007043,37,11,23,41.89979250587491,-87.73476657529018,"{'latitude': '41.899792505875', 'longitude': '-87.73476657529'}",3,8,6
512,2018-12-11T00:00:00.000,Completed,18-03331142,Rodent Baiting/Rat Complaint,3347 N SOUTHPORT AVE,60657,1166374.85079077,1922424.20510414,44,19,6,41.94270907623211,-87.66389719174005,"{'latitude': '41.942709076232', 'longitude': '-87.66389719174'}",3,8,5
513,2018-12-11T00:00:00.000,Completed,18-03330423,Rodent Baiting/Rat Complaint,5139 N CLAREMONT AVE,60625,1159751.05986758,1934144.33488,40,20,4,41.975009109458824,-87.68791828602292,"{'latitude': '41.975009109459', 'longitude': '-87.687918286023'}",1,1,2
514,2018-12-11T00:00:00.000,Completed,18-03335301,Rodent Baiting/Rat Complaint,2637 N FAIRFIELD AVE,60647,1157582.85158056,1917472.87996968,32,14,22,41.9293061657132,-87.69634717417279,"{'latitude': '41.929306165713', 'longitude': '-87.696347174173'}",3,3,6
515,2018-12-11T00:00:00.000,Completed,18-03334825,Rodent Baiting/Rat Complaint,5830 W ROSCOE ST,60634,1136903.37191719,1922012.61866598,36,16,15,41.94216012685243,-87.77222987948461,"{'latitude': '41.942160126852', 'longitude': '-87.772229879485'}",0,5,2
516,2018-12-11T00:00:00.000,Completed,18-03331469,Rodent Baiting/Rat Complaint,1547 W EDGEWATER AVE,60660,1164755.5406327,1938290.71998663,48,20,77,41.98628198917703,-87.66939701536933,"{'latitude': '41.986281989177', 'longitude': '-87.669397015369'}",1,14,2
517,2018-12-11T00:00:00.000,Completed,18-03331184,Rodent Baiting/Rat Complaint,1823 W NORWOOD ST,60660,1163022.12317852,1940344.47022467,40,24,2,41.99195424261467,-87.67571446930923,"{'latitude': '41.991954242615', 'longitude': '-87.675714469309'}",3,2,5
518,2018-12-11T00:00:00.000,Completed,18-03330405,Rodent Baiting/Rat Complaint,6227 N KENMORE AVE,60660,1168105.36455,1941663.09945,48,24,77,41.995463951363625,-87.65697853934562,"{'latitude': '41.995463951364', 'longitude': '-87.656978539346'}",2,4,0
519,2018-12-11T00:00:00.000,Completed,18-03330367,Rodent Baiting/Rat Complaint,1357 W WALTON ST,60642,1167103.7937295,1906461.7233712,27,12,24,41.89889145987499,-87.66167750858592,"{'latitude': '41.898891459875', 'longitude': '-87.661677508586'}",10,8,8
520,2018-12-11T00:00:00.000,Completed,18-03333961,Rodent Baiting/Rat Complaint,1515 E 52ND PL,60615,1187327.40998083,1870599.57999342,4,2,41,41.800025531794674,-87.58854059222402,"{'latitude': '41.800025531795', 'longitude': '-87.588540592224'}",0,0,0
521,2018-12-11T00:00:00.000,Completed,18-03330119,Rodent Baiting/Rat Complaint,3825 S WASHTENAW AVE,60632,1159001.63999381,1879080.41997699,12,9,58,41.82392456385036,-87.69218741978173,"{'latitude': '41.82392456385', 'longitude': '-87.692187419782'}",1,0,0
522,2018-12-11T00:00:00.000,Completed,18-03330350,Rodent Baiting/Rat Complaint,2712 S DRAKE AVE,60623,1153140.11291064,1885750.72297641,22,10,30,41.8423467430061,-87.71351495893991,"{'latitude': '41.842346743006', 'longitude': '-87.71351495894'}",3,3,4
523,2018-12-11T00:00:00.000,Completed,18-03331379,Rodent Baiting/Rat Complaint,3312 S MAY ST,60608,1169190.47292197,1882854.02059178,11,9,60,41.83406496746843,-87.65469873082714,"{'latitude': '41.834064967468', 'longitude': '-87.654698730827'}",3,10,5
524,2018-12-11T00:00:00.000,Completed,18-03332685,Rodent Baiting/Rat Complaint,5158 S OAK PARK AVE,60638,1131923.35789287,1869602.03362095,23,8,56,41.79842574953972,-87.79174933731402,"{'latitude': '41.79842574954', 'longitude': '-87.791749337314'}",3,1,3
525,2018-12-11T00:00:00.000,Completed,18-03332989,Rodent Baiting/Rat Complaint,8019 S EMERALD AVE,60620,1172695.09198638,1851696.6341772,21,6,71,41.748489023739644,-87.64275782383449,"{'latitude': '41.74848902374', 'longitude': '-87.642757823834'}",0,4,0
526,2018-12-11T00:00:00.000,Completed,18-03334317,Rodent Baiting/Rat Complaint,10342 S WALDEN PKWY,60643,1165594.68770302,1836070.04753088,19,22,72,41.70576069373386,-87.66921801287747,"{'latitude': '41.705760693734', 'longitude': '-87.669218012877'}",0,0,0
527,2018-12-11T00:00:00.000,Completed,18-03335303,Rodent Baiting/Rat Complaint,2751 N SEMINARY AVE,60614,1168592.26930761,1918564.9240975,43,19,7,41.93207122224345,-87.65585927179052,"{'latitude': '41.932071222243', 'longitude': '-87.655859271791'}",0,1,0
528,2018-12-11T00:00:00.000,Completed - Dup,18-03331600,Rodent Baiting/Rat Complaint,1547 W EDGEWATER AVE,60660,1164755.5406327,1938290.71998663,48,20,77,41.98628198917703,-87.66939701536933,"{'latitude': '41.986281989177', 'longitude': '-87.669397015369'}",0,0,0
529,2018-12-11T00:00:00.000,Completed,18-03330373,Rodent Baiting/Rat Complaint,4749 S LANGLEY AVE,60615,1181731.87656951,1873675.87309591,4,2,38,41.80859834523161,-87.6089657027789,"{'latitude': '41.808598345232', 'longitude': '-87.608965702779'}",1,1,2
530,2018-12-10T00:00:00.000,Completed,18-03321039,Rodent Baiting/Rat Complaint,2916 W 86TH ST,60652,1158367.90159399,1847447.56999339,18,8,70,41.73713245792963,-87.69537338167912,"{'latitude': '41.73713245793', 'longitude': '-87.695373381679'}",2,1,4
531,2018-12-10T00:00:00.000,Completed,18-03326931,Rodent Baiting/Rat Complaint,4445 S LOWE AVE,60609,1172705.60993066,1875418.93257597,11,9,61,41.81358546807221,-87.64202042866121,"{'latitude': '41.813585468072', 'longitude': '-87.642020428661'}",4,5,5
532,2018-12-10T00:00:00.000,Completed,18-03325164,Rodent Baiting/Rat Complaint,1157 W 103RD PL,60643,1170432.32891644,1836168.94000798,34,22,73,41.70592832701533,-87.65150006704694,"{'latitude': '41.705928327015', 'longitude': '-87.651500067047'}",2,7,4
533,2018-12-10T00:00:00.000,Completed,18-03326402,Rodent Baiting/Rat Complaint,4943 W WABANSIA AVE,60639,1143003.92592083,1910846.10507341,37,25,25,41.91140631815521,-87.75008652702253,"{'latitude': '41.911406318155', 'longitude': '-87.750086527023'}",3,3,3
534,2018-12-10T00:00:00.000,Completed,18-03325694,Rodent Baiting/Rat Complaint,2239 N LAWLER AVE,60639,1142356.89671376,1914419.75801748,36,25,19,41.92122485358501,-87.75237459974781,"{'latitude': '41.921224853585', 'longitude': '-87.752374599748'}",3,6,10
535,2018-12-10T00:00:00.000,Completed,18-03326740,Rodent Baiting/Rat Complaint,2316 N SOUTHPORT AVE,60614,1166599.60598582,1915502.23751926,2,18,7,41.923710015892084,-87.663269953004,"{'latitude': '41.923710015892', 'longitude': '-87.663269953004'}",1,0,1
536,2018-12-10T00:00:00.000,Completed,18-03324675,Rodent Baiting/Rat Complaint,9533 S GREEN ST,60643,1172325.47212096,1841579.57237446,21,22,73,41.72073455570423,-87.64440898490271,"{'latitude': '41.720734555704', 'longitude': '-87.644408984903'}",1,2,1
537,2018-12-10T00:00:00.000,Completed,18-03322093,Rodent Baiting/Rat Complaint,2121 W ARTHUR AVE,60645,1160897.07201757,1943133.5841157,50,24,2,41.999652177167604,-87.68345318705002,"{'latitude': '41.999652177168', 'longitude': '-87.68345318705'}",6,6,8
538,2018-12-10T00:00:00.000,Completed,18-03325759,Rodent Baiting/Rat Complaint,3237 N NEWLAND AVE,60634,1129514.82941523,1920736.09907128,36,16,17,41.938786709947784,-87.79941577990758,"{'latitude': '41.938786709948', 'longitude': '-87.799415779908'}",1,4,1
539,2018-12-10T00:00:00.000,Completed,18-03326596,Rodent Baiting/Rat Complaint,1540 W MELROSE ST,60657,1165471.16748565,1921659.1031312,44,19,6,41.94062891587947,-87.66724049380295,"{'latitude': '41.940628915879', 'longitude': '-87.667240493803'}",4,6,6
540,2018-12-10T00:00:00.000,Completed,18-03329197,Rodent Baiting/Rat Complaint,1128 W FULLERTON AVE,60614,1168265.78999657,1916100.18997081,43,19,7,41.92531493890034,-87.65713046326867,"{'latitude': '41.9253149389', 'longitude': '-87.657130463269'}",2,0,2
541,2018-12-10T00:00:00.000,Completed,18-03321054,Rodent Baiting/Rat Complaint,3147 W 15TH ST,60623,1155590.88998996,1892682.61001715,24,10,29,41.86131974338803,-87.70433491350202,"{'latitude': '41.861319743388', 'longitude': '-87.704334913502'}",4,6,5
542,2018-12-10T00:00:00.000,Completed,18-03324248,Rodent Baiting/Rat Complaint,4024 N HARDING AVE,60618,1149339.21342739,1926451.62441232,45,17,16,41.954108637621744,-87.72640667856973,"{'latitude': '41.954108637622', 'longitude': '-87.72640667857'}",0,1,1
543,2018-12-10T00:00:00.000,Completed,18-03327427,Rodent Baiting/Rat Complaint,6946 W 65TH ST,60638,1131226.90198566,1860624.60768634,23,8,64,41.77380200668538,-87.79450976036073,"{'latitude': '41.773802006685', 'longitude': '-87.794509760361'}",3,5,3
544,2018-12-10T00:00:00.000,Completed,18-03327901,Rodent Baiting/Rat Complaint,7813 S EBERHART AVE,60619,1180927.34977973,1853314.24277396,6,6,69,41.75274265263562,-87.61254250368623,"{'latitude': '41.752742652636', 'longitude': '-87.612542503686'}",3,11,8
545,2018-12-10T00:00:00.000,Completed,18-03326878,Rodent Baiting/Rat Complaint,1734 W SCHOOL ST,60657,1164041.3945942,1921953.96091783,47,19,6,41.9414683873198,-87.67248704449486,"{'latitude': '41.94146838732', 'longitude': '-87.672487044495'}",2,4,2
546,2018-12-10T00:00:00.000,Completed,18-03323473,Rodent Baiting/Rat Complaint,5525 S NORMAL BLVD,60621,1173900.92898385,1868227.00791408,20,7,68,41.79382363808227,-87.63784940379921,"{'latitude': '41.793823638082', 'longitude': '-87.637849403799'}",0,2,0
547,2018-12-10T00:00:00.000,Completed,18-03329146,Rodent Baiting/Rat Complaint,6842 S TALMAN AVE,60629,1159887.98991247,1859176.08283193,17,8,66,41.76928623708284,-87.68948261833386,"{'latitude': '41.769286237083', 'longitude': '-87.689482618334'}",8,2,0
548,2018-12-10T00:00:00.000,Completed,18-03322982,Rodent Baiting/Rat Complaint,4517 W DIVERSEY AVE,60639,1145710.61011665,1918231.08747433,31,25,20,41.931620500732485,-87.73995520970684,"{'latitude': '41.931620500732', 'longitude': '-87.739955209707'}",3,5,3
549,2018-12-10T00:00:00.000,Completed,18-03325206,Rodent Baiting/Rat Complaint,6035 S PARKSIDE AVE,60638,1139761.15129996,1863989.87227544,13,8,64,41.78288590493577,-87.76314249321317,"{'latitude': '41.782885904936', 'longitude': '-87.763142493213'}",2,3,3
550,2018-12-10T00:00:00.000,Completed,18-03327590,Rodent Baiting/Rat Complaint,3005 N DAMEN AVE,60618,1162490.70150881,1919977.36177434,32,19,5,41.93607714779822,-87.67824196976642,"{'latitude': '41.936077147798', 'longitude': '-87.678241969766'}",2,3,2
551,2018-12-10T00:00:00.000,Completed,18-03322419,Rodent Baiting/Rat Complaint,200 E 95TH ST,60619,1179261.05008843,1842027.73846996,9,6,49,41.72180927055929,-87.61899206658755,"{'latitude': '41.721809270559', 'longitude': '-87.618992066588'}",0,2,0
552,2018-12-10T00:00:00.000,Completed,18-03319496,Rodent Baiting/Rat Complaint,801 W ERIE ST,60642,1170921.89707223,1904481.5100731,27,12,24,41.89337475231109,-87.64771199008383,"{'latitude': '41.893374752311', 'longitude': '-87.647711990084'}",0,0,0
553,2018-12-10T00:00:00.000,Completed,18-03322728,Rodent Baiting/Rat Complaint,6430 S ASHLAND AVE,60636,1166774.94419405,1862077.14367273,15,7,67,41.777102876994,-87.66415542601607,"{'latitude': '41.777102876994', 'longitude': '-87.664155426016'}",5,1,0
554,2018-12-10T00:00:00.000,Completed,18-03324745,Rodent Baiting/Rat Complaint,1922 W PRATT BLVD,60626,1162247.52021731,1945181.60589126,49,24,1,42.005243772070216,-87.67842760554515,"{'latitude': '42.00524377207', 'longitude': '-87.678427605545'}",2,4,1
555,2018-12-10T00:00:00.000,Completed,18-03323488,Rodent Baiting/Rat Complaint,4706 W BELLE PLAINE AVE,60641,1144044.62850586,1926919.34138688,45,17,15,41.95549333542696,-87.74585866410087,"{'latitude': '41.955493335427', 'longitude': '-87.745858664101'}",0,4,4
556,2018-12-10T00:00:00.000,Completed,18-03323489,Rodent Baiting/Rat Complaint,2045 W ESTES AVE,60645,1161226.65448612,1947369.90733045,49,24,1,42.0112698966239,-87.68212219737889,"{'latitude': '42.011269896624', 'longitude': '-87.682122197379'}",2,5,3
557,2018-12-10T00:00:00.000,Completed,18-03327939,Rodent Baiting/Rat Complaint,1300 W WASHBURNE AVE,60608,1167899.15129986,1894519.73873103,25,12,28,41.8661046440721,-87.659100809462,"{'latitude': '41.866104644072', 'longitude': '-87.659100809462'}",1,1,1
558,2018-12-10T00:00:00.000,Completed,18-03323121,Rodent Baiting/Rat Complaint,6231 S CHAMPLAIN AVE,60637,1181639.54257597,1863835.47818566,20,3,42,41.78159757939799,-87.60960821368843,"{'latitude': '41.781597579398', 'longitude': '-87.609608213688'}",1,9,1
559,2018-12-10T00:00:00.000,Completed,18-03325016,Rodent Baiting/Rat Complaint,6939 W 64TH PL,60638,1131265.28333373,1860967.68551479,23,8,64,41.774742819138424,-87.79436117679938,"{'latitude': '41.774742819138', 'longitude': '-87.794361176799'}",1,5,1
560,2018-12-10T00:00:00.000,Completed,18-03322111,Rodent Baiting/Rat Complaint,5520 N MULLIGAN AVE,60630,1132917.95999112,1936428.05080316,45,16,11,41.98178818668601,-87.78654018339577,"{'latitude': '41.981788186686', 'longitude': '-87.786540183396'}",0,2,4
561,2018-12-10T00:00:00.000,Completed,18-03322072,Rodent Baiting/Rat Complaint,1806 N WILMOT AVE,60647,1161368.66101923,1912181.12003253,32,14,22,41.91470719383815,-87.68258301147567,"{'latitude': '41.914707193838', 'longitude': '-87.682583011476'}",11,6,12
562,2018-12-10T00:00:00.000,Completed,18-03327895,Rodent Baiting/Rat Complaint,4808 W STRONG ST,60630,1143401.12282141,1932478.97011184,45,16,12,41.97076149654294,-87.7480847523124,"{'latitude': '41.970761496543', 'longitude': '-87.748084752312'}",0,5,3
563,2018-12-10T00:00:00.000,Completed,18-03321048,Rodent Baiting/Rat Complaint,5920 N MAGNOLIA AVE,60660,1166882.06630552,1939534.10302336,48,20,77,41.989648361653735,-87.66153986336971,"{'latitude': '41.989648361654', 'longitude': '-87.66153986337'}",3,1,3
564,2018-12-10T00:00:00.000,Completed,18-03321091,Rodent Baiting/Rat Complaint,4853 N OAKLEY AVE,60625,1160149.64872071,1932183.14626624,47,20,4,41.96961926714496,-87.68650699512112,"{'latitude': '41.969619267145', 'longitude': '-87.686506995121'}",2,6,2
565,2018-12-10T00:00:00.000,Completed,18-03326411,Rodent Baiting/Rat Complaint,1732 N MELVINA AVE,60639,1134810.21290761,1910866.66551313,29,25,25,41.91161168752782,-87.78018756993501,"{'latitude': '41.911611687528', 'longitude': '-87.780187569935'}",4,3,5
566,2018-12-10T00:00:00.000,Completed,18-03323347,Rodent Baiting/Rat Complaint,6655 N FAIRFIELD AVE,60645,1156787.89937608,1944041.87119404,50,24,2,42.00222913887568,-87.69854505034003,"{'latitude': '42.002229138876', 'longitude': '-87.69854505034'}",2,2,5
567,2018-12-10T00:00:00.000,Completed,18-03329114,Rodent Baiting/Rat Complaint,3534 N WHIPPLE ST,60618,1155427.17539273,1923327.71412597,33,17,21,41.945415928386694,-87.70411075585339,"{'latitude': '41.945415928387', 'longitude': '-87.704110755853'}",0,0,2
568,2018-12-10T00:00:00.000,Completed,18-03329198,Rodent Baiting/Rat Complaint,1154 W FULLERTON AVE,60614,1168125.98999657,1916095.48997081,43,19,7,41.92530506591331,-87.65764428794137,"{'latitude': '41.925305065913', 'longitude': '-87.657644287941'}",2,0,2
569,2018-12-10T00:00:00.000,Completed,18-03323132,Rodent Baiting/Rat Complaint,8731 S HERMITAGE AVE,60620,1166200.86816931,1846792.54859625,21,22,71,41.73517206280589,-87.66669417377594,"{'latitude': '41.735172062806', 'longitude': '-87.666694173776'}",2,1,2
570,2018-12-10T00:00:00.000,Completed,18-03324850,Rodent Baiting/Rat Complaint,5310 N BELL AVE,60625,1160378.27007301,1935196.91570401,40,20,4,41.97788444727894,-87.68558255851721,"{'latitude': '41.977884447279', 'longitude': '-87.685582558517'}",1,9,2
571,2018-12-10T00:00:00.000,Completed,18-03325534,Rodent Baiting/Rat Complaint,3143 W 103RD ST,60655,1157092.12367554,1836164.10581936,19,22,74,41.70619452664863,-87.70035145237985,"{'latitude': '41.706194526649', 'longitude': '-87.70035145238'}",1,1,2
572,2018-12-10T00:00:00.000,Completed,18-03325052,Rodent Baiting/Rat Complaint,2734 N SHEFFIELD AVE,60614,1169149.43216683,1918341.97010061,43,19,7,41.93144732659762,-87.65381828172467,"{'latitude': '41.931447326598', 'longitude': '-87.653818281725'}",1,6,1
573,2018-12-10T00:00:00.000,Completed,18-03321100,Rodent Baiting/Rat Complaint,1455 N BELL AVE,60622,1161140.16102969,1909640.20178634,1,14,24,41.90773948057788,-87.68349321532298,"{'latitude': '41.907739480578', 'longitude': '-87.683493215323'}",2,5,1
